SO2,700_nm,710_nm,717_nm,725_nm,732_nm,740_nm,743_nm,748_nm,751_nm,753_nm,758_nm,763_nm,768_nm,780_nm,792_nm,798_nm,805_nm,815_nm,830_nm,850_nm
0.4,0.6429443353615929,0.5660155702554793,0.5219941335742612,0.4754920333450693,0.442514828530157,0.4571143285904593,0.4836331227175382,0.539671825492037,0.5868480645233678,0.6135387095673245,0.6285293902880861,0.6102913695411921,0.577553449533121,0.5009385580790239,0.4428208307577102,0.4270816007294965,0.418361977392957,0.4180913861969927,0.4341417495396816,0.45169186677526096
0.41,0.6348332052634622,0.5594021400762074,0.5163113643283889,0.4708735421272848,0.4387213675922482,0.4535014651912674,0.4797611062451783,0.5351931478843768,0.5817876390717733,0.6081710530155474,0.6232092296406372,0.6055441841706126,0.5736433278660228,0.4989663830263484,0.44230228061967625,0.4272133679926952,0.41892895423448795,0.41905455449247625,0.4356539468006543,0.45366600050045636
0.42,0.6267220751653315,0.5527887098969354,0.5106285950825163,0.46625505090950037,0.43492790665433934,0.44988860179207535,0.47588908977281824,0.5307144702767164,0.576727213620179,0.6028033964637701,0.6178890689931882,0.6007969988000331,0.5697332061989244,0.49699420797367283,0.44178373048164227,0.42734513525589385,0.4194959310760189,0.42001772278795985,0.43716614406162696,0.45564013422565186
0.43,0.6186109450672008,0.5461752797176634,0.5049458258366439,0.4616365596917159,0.43113444571643045,0.4462757383928833,0.47201707330045817,0.5262357926690561,0.5716667881685844,0.5974357399119931,0.6125689083457392,0.5960498134294534,0.5658230845318262,0.4950220329209972,0.4412651803436083,0.4274769025190925,0.42006290791754974,0.42098089108344344,0.4386783413225997,0.45761426795084736
0.44,0.61049981496907,0.5395618495383916,0.49926305659077147,0.45701806847393134,0.42734098477852156,0.4426628749936913,0.46814505682809826,0.5217571150613958,0.56660636271699,0.5920680833602159,0.6072487476982902,0.5913026280588739,0.5619129628647278,0.4930498578683216,0.4407466302055743,0.4276086697822911,0.4206298847590806,0.421944059378927,0.44019053858357227,0.45958840167604276
0.45,0.6023886848709393,0.5329484193591196,0.493580287344899,0.45239957725614693,0.4235475238406127,0.4390500115944993,0.46427304035573813,0.5172784374537354,0.5615459372653955,0.5867004268084387,0.6019285870508411,0.5865554426882943,0.5580028411976294,0.4910776828156461,0.44022808006754033,0.4277404370454898,0.42119686160061154,0.4229072276744105,0.44170273584454495,0.46156253540123826
0.46,0.5942775547728085,0.5263349891798477,0.48789751809902654,0.4477810860383624,0.4197540629027039,0.4354371481953073,0.4604010238833781,0.5127997598460752,0.556485511813801,0.5813327702566615,0.5966084264033921,0.5818082573177147,0.5540927195305311,0.48910550776297057,0.43970952992950635,0.42787220430868844,0.42176383844214244,0.4238703959698942,0.44321493310551763,0.46353666912643376
0.47,0.5861664246746778,0.5197215590005758,0.48221474885315413,0.44316259482057785,0.415960601964795,0.43182428479611523,0.456529007411018,0.5083210822384148,0.5514250863622066,0.5759651137048843,0.5912882657559431,0.5770610719471351,0.5501825978634328,0.4871333327102949,0.43919097979147237,0.42800397157188713,0.4223308152836733,0.4248335642653777,0.44472713036649025,0.46551080285162927
0.48,0.5780552945765471,0.5131081288213039,0.47653197960728166,0.4385441036027934,0.41216714102688606,0.42821142139692325,0.4526569909386579,0.5038424046307545,0.5463646609106121,0.5705974571531072,0.5859681051084941,0.5723138865765555,0.5462724761963345,0.4851611576576194,0.43867242965343833,0.4281357388350857,0.42289779212520423,0.4257967325608612,0.4462393276274629,0.46748493657682466
0.49,0.5699441644784164,0.5064946986420319,0.4708492103614092,0.43392561238500893,0.40837368008897723,0.4245985579977313,0.44878497446629795,0.4993637270230942,0.5413042354590176,0.56522980060133,0.580647944461045,0.5675667012059759,0.5423623545292361,0.4831889826049438,0.4381538795154043,0.42826750609828446,0.42346476896673513,0.42675990085634474,0.44775152488843556,0.46945907030202016
