SO2,700_nm,710_nm,717_nm,725_nm,732_nm,740_nm,743_nm,748_nm,751_nm,753_nm,758_nm,763_nm,768_nm,780_nm,792_nm,798_nm,805_nm,815_nm,830_nm,850_nm
0.65,0.01768986538744989,0.017063857141693416,0.016643992874531777,0.01617439705640854,0.01582632303548035,0.01563346017937105,0.015605837613385859,0.015585095812638493,0.015598477358281208,0.015596678298616683,0.01549587969756234,0.015196153124226995,0.014668208818340156,0.013747334852366674,0.013273058068433872,0.013092929939654357,0.012888993949677572,0.012644187375032341,0.01264694049399112,0.012663023054235922
0.68,0.017605754026032216,0.016995278883289694,0.016585069966122475,0.016126541903256915,0.015786992637136166,0.015596004041692911,0.015565684150691907,0.01553866201110175,0.015546215008658881,0.015541449115135752,0.01544072096660048,0.015146948190273506,0.014627675135702017,0.013726901385248534,0.013267701440396662,0.013094318860744589,0.012894938800334316,0.012654231891322575,0.012662650287449725,0.012683525855579178
0.69,0.01757771690555966,0.016972419463821786,0.01656542899665271,0.016110590185539706,0.01577388250435477,0.015583518662466865,0.015552299663127255,0.015523184077256169,0.01552879422545144,0.015523039387308774,0.015422334722946527,0.015130546545622344,0.01461416390815597,0.013720090229542488,0.013265915897717593,0.013094781834441334,0.012896920417219897,0.012657580063419318,0.01266788688526926,0.012690360122693596
0.695,0.017563698345323377,0.016960989754087833,0.016555608511917824,0.0161026143266811,0.015767327437964072,0.01557727597285384,0.01554560741934493,0.015515445110333377,0.015520083833847719,0.015513834523395286,0.01541314160111955,0.015122345723296762,0.014607408294382947,0.013716684651689464,0.013265023126378058,0.013095013321289706,0.012897911225662688,0.01265925414946769,0.012670505184179027,0.012693777256250805
0.699,0.017552483497134355,0.01695184598630067,0.016547752124129917,0.016096233639594216,0.015762083384851515,0.015572281821163422,0.015540253624319069,0.015509253936795146,0.015513115520564743,0.015506470632264496,0.015405787103657968,0.015115785065436297,0.014602003803364528,0.013713960189407046,0.01326430890930643,0.013095198510768404,0.012898703872416921,0.012660593418306389,0.01267259982330684,0.012696510963096572
0.7,0.017549679785087098,0.01694956004435388,0.016545788027182942,0.016094638467822497,0.015760772371573376,0.015571033283240818,0.015538915175562603,0.015507706143410587,0.015511373442243999,0.015504629659481798,0.015403948479292573,0.01511414490097118,0.014600652680609925,0.013713279073836442,0.013264130355038522,0.013095244808138078,0.01289890203410548,0.012660928235516063,0.012673123483088794,0.012697194389808014
0.701,0.017546876073039844,0.016947274102407088,0.016543823930235964,0.016093043296050775,0.015759461358295236,0.015569784745318213,0.015537576726806139,0.015506158350026028,0.015509631363923254,0.0155027886866991,0.015402109854927178,0.015112504736506065,0.01459930155785532,0.013712597958265836,0.013263951800770616,0.013095291105507752,0.012899100195794037,0.012661263052725738,0.012673647142870748,0.012697877816519456
0.705,0.01753566122485082,0.016938130334619925,0.016535967542448057,0.01608666260896389,0.01575421730518268,0.015564790593627795,0.015532222931780278,0.015499967176487797,0.015502663050640277,0.01549542479556831,0.015394755357465597,0.0151059440786456,0.0145938970668369,0.013709873495983418,0.013263237583698987,0.01309547629498645,0.01289989284254827,0.012662602321564435,0.012675741781998562,0.012700611523365225
0.71,0.01752164266461454,0.016926700624885972,0.016526147057713172,0.016078686750105285,0.01574766223879198,0.015558547904014772,0.015525530687997953,0.015492228209565004,0.015493952659036556,0.015486219931654822,0.01538556223563862,0.015097743256320018,0.014587141453063878,0.013706467918130395,0.013262344812359453,0.013095707781834822,0.01290088365099106,0.012664276407612807,0.01267836008090833,0.012704028656922434
0.72,0.017493605544141984,0.016903841205418067,0.016506506088243406,0.016062735032388076,0.015734552106010585,0.015546062524788726,0.015512146200433301,0.015476750275719424,0.015476531875829114,0.015467810203827845,0.015367175991984665,0.015081341611668856,0.01457363022551783,0.013699656762424349,0.013260559269680384,0.013096170755531567,0.01290286526787664,0.01266762457970955,0.012683596678727864,0.012710862924036852
0.75,0.01740949418272431,0.016835262947014346,0.016447583179834104,0.01601487987923645,0.0156952217076664,0.015508606387110586,0.015471992737739347,0.01543031647418268,0.015424269526206789,0.015412581020346915,0.015312017261022805,0.015032136677715366,0.014533096542879691,0.013679223295306209,0.013255202641643173,0.013097559676621798,0.012908810118533386,0.012677669095999784,0.01269930647218647,0.012731365725380108
