,skin,fat,muscle,ijv,cca
48,0.258,0.127,0.054000000000000006,0.21459999999999999,0.14279999999999998
49,0.258,0.127,0.041650000000000006,0.7409,0.744
50,0.258,0.127,0.041650000000000006,0.7409,0.6438
51,0.258,0.127,0.041650000000000006,0.7409,0.5436
52,0.258,0.127,0.041650000000000006,0.7409,0.4434
53,0.258,0.127,0.041650000000000006,0.7409,0.3432
54,0.258,0.127,0.041650000000000006,0.7409,0.243
55,0.258,0.127,0.041650000000000006,0.7409,0.14279999999999998
56,0.258,0.127,0.041650000000000006,0.6531833333333333,0.744
57,0.258,0.127,0.041650000000000006,0.6531833333333333,0.6438
58,0.258,0.127,0.041650000000000006,0.6531833333333333,0.5436
59,0.258,0.127,0.041650000000000006,0.6531833333333333,0.4434
60,0.258,0.127,0.041650000000000006,0.6531833333333333,0.3432
61,0.258,0.127,0.041650000000000006,0.6531833333333333,0.243
62,0.258,0.127,0.041650000000000006,0.6531833333333333,0.14279999999999998
63,0.258,0.127,0.041650000000000006,0.5654666666666667,0.744
64,0.258,0.127,0.041650000000000006,0.5654666666666667,0.6438
65,0.258,0.127,0.041650000000000006,0.5654666666666667,0.5436
66,0.258,0.127,0.041650000000000006,0.5654666666666667,0.4434
67,0.258,0.127,0.041650000000000006,0.5654666666666667,0.3432
68,0.258,0.127,0.041650000000000006,0.5654666666666667,0.243
69,0.258,0.127,0.041650000000000006,0.5654666666666667,0.14279999999999998
70,0.258,0.127,0.041650000000000006,0.47775,0.744
71,0.258,0.127,0.041650000000000006,0.47775,0.6438
72,0.258,0.127,0.041650000000000006,0.47775,0.5436
73,0.258,0.127,0.041650000000000006,0.47775,0.4434
74,0.258,0.127,0.041650000000000006,0.47775,0.3432
75,0.258,0.127,0.041650000000000006,0.47775,0.243
76,0.258,0.127,0.041650000000000006,0.47775,0.14279999999999998
77,0.258,0.127,0.041650000000000006,0.39003333333333334,0.744
78,0.258,0.127,0.041650000000000006,0.39003333333333334,0.6438
79,0.258,0.127,0.041650000000000006,0.39003333333333334,0.5436
80,0.258,0.127,0.041650000000000006,0.39003333333333334,0.4434
81,0.258,0.127,0.041650000000000006,0.39003333333333334,0.3432
82,0.258,0.127,0.041650000000000006,0.39003333333333334,0.243
83,0.258,0.127,0.041650000000000006,0.39003333333333334,0.14279999999999998
84,0.258,0.127,0.041650000000000006,0.3023166666666667,0.744
85,0.258,0.127,0.041650000000000006,0.3023166666666667,0.6438
86,0.258,0.127,0.041650000000000006,0.3023166666666667,0.5436
87,0.258,0.127,0.041650000000000006,0.3023166666666667,0.4434
88,0.258,0.127,0.041650000000000006,0.3023166666666667,0.3432
89,0.258,0.127,0.041650000000000006,0.3023166666666667,0.243
90,0.258,0.127,0.041650000000000006,0.3023166666666667,0.14279999999999998
91,0.258,0.127,0.041650000000000006,0.21459999999999999,0.744
92,0.258,0.127,0.041650000000000006,0.21459999999999999,0.6438
93,0.258,0.127,0.041650000000000006,0.21459999999999999,0.5436
94,0.258,0.127,0.041650000000000006,0.21459999999999999,0.4434
95,0.258,0.127,0.041650000000000006,0.21459999999999999,0.3432
96,0.258,0.127,0.041650000000000006,0.21459999999999999,0.243
97,0.258,0.127,0.041650000000000006,0.21459999999999999,0.14279999999999998
98,0.258,0.127,0.029300000000000003,0.7409,0.744
99,0.258,0.127,0.029300000000000003,0.7409,0.6438
100,0.258,0.127,0.029300000000000003,0.7409,0.5436
101,0.258,0.127,0.029300000000000003,0.7409,0.4434
102,0.258,0.127,0.029300000000000003,0.7409,0.3432
103,0.258,0.127,0.029300000000000003,0.7409,0.243
104,0.258,0.127,0.029300000000000003,0.7409,0.14279999999999998
105,0.258,0.127,0.029300000000000003,0.6531833333333333,0.744
106,0.258,0.127,0.029300000000000003,0.6531833333333333,0.6438
107,0.258,0.127,0.029300000000000003,0.6531833333333333,0.5436
108,0.258,0.127,0.029300000000000003,0.6531833333333333,0.4434
109,0.258,0.127,0.029300000000000003,0.6531833333333333,0.3432
110,0.258,0.127,0.029300000000000003,0.6531833333333333,0.243
111,0.258,0.127,0.029300000000000003,0.6531833333333333,0.14279999999999998
112,0.258,0.127,0.029300000000000003,0.5654666666666667,0.744
113,0.258,0.127,0.029300000000000003,0.5654666666666667,0.6438
114,0.258,0.127,0.029300000000000003,0.5654666666666667,0.5436
115,0.258,0.127,0.029300000000000003,0.5654666666666667,0.4434
116,0.258,0.127,0.029300000000000003,0.5654666666666667,0.3432
117,0.258,0.127,0.029300000000000003,0.5654666666666667,0.243
118,0.258,0.127,0.029300000000000003,0.5654666666666667,0.14279999999999998
119,0.258,0.127,0.029300000000000003,0.47775,0.744
120,0.258,0.127,0.029300000000000003,0.47775,0.6438
121,0.258,0.127,0.029300000000000003,0.47775,0.5436
122,0.258,0.127,0.029300000000000003,0.47775,0.4434
123,0.258,0.127,0.029300000000000003,0.47775,0.3432
124,0.258,0.127,0.029300000000000003,0.47775,0.243
125,0.258,0.127,0.029300000000000003,0.47775,0.14279999999999998
126,0.258,0.127,0.029300000000000003,0.39003333333333334,0.744
127,0.258,0.127,0.029300000000000003,0.39003333333333334,0.6438
128,0.258,0.127,0.029300000000000003,0.39003333333333334,0.5436
129,0.258,0.127,0.029300000000000003,0.39003333333333334,0.4434
130,0.258,0.127,0.029300000000000003,0.39003333333333334,0.3432
131,0.258,0.127,0.029300000000000003,0.39003333333333334,0.243
132,0.258,0.127,0.029300000000000003,0.39003333333333334,0.14279999999999998
133,0.258,0.127,0.029300000000000003,0.3023166666666667,0.744
134,0.258,0.127,0.029300000000000003,0.3023166666666667,0.6438
135,0.258,0.127,0.029300000000000003,0.3023166666666667,0.5436
136,0.258,0.127,0.029300000000000003,0.3023166666666667,0.4434
137,0.258,0.127,0.029300000000000003,0.3023166666666667,0.3432
138,0.258,0.127,0.029300000000000003,0.3023166666666667,0.243
139,0.258,0.127,0.029300000000000003,0.3023166666666667,0.14279999999999998
140,0.258,0.127,0.029300000000000003,0.21459999999999999,0.744
141,0.258,0.127,0.029300000000000003,0.21459999999999999,0.6438
142,0.258,0.127,0.029300000000000003,0.21459999999999999,0.5436
143,0.258,0.127,0.029300000000000003,0.21459999999999999,0.4434
144,0.258,0.127,0.029300000000000003,0.21459999999999999,0.3432
145,0.258,0.127,0.029300000000000003,0.21459999999999999,0.243
146,0.258,0.127,0.029300000000000003,0.21459999999999999,0.14279999999999998
147,0.258,0.127,0.01695,0.7409,0.744
148,0.258,0.127,0.01695,0.7409,0.6438
149,0.258,0.127,0.01695,0.7409,0.5436
150,0.258,0.127,0.01695,0.7409,0.4434
151,0.258,0.127,0.01695,0.7409,0.3432
152,0.258,0.127,0.01695,0.7409,0.243
153,0.258,0.127,0.01695,0.7409,0.14279999999999998
154,0.258,0.127,0.01695,0.6531833333333333,0.744
155,0.258,0.127,0.01695,0.6531833333333333,0.6438
156,0.258,0.127,0.01695,0.6531833333333333,0.5436
157,0.258,0.127,0.01695,0.6531833333333333,0.4434
158,0.258,0.127,0.01695,0.6531833333333333,0.3432
159,0.258,0.127,0.01695,0.6531833333333333,0.243
160,0.258,0.127,0.01695,0.6531833333333333,0.14279999999999998
161,0.258,0.127,0.01695,0.5654666666666667,0.744
162,0.258,0.127,0.01695,0.5654666666666667,0.6438
163,0.258,0.127,0.01695,0.5654666666666667,0.5436
164,0.258,0.127,0.01695,0.5654666666666667,0.4434
165,0.258,0.127,0.01695,0.5654666666666667,0.3432
166,0.258,0.127,0.01695,0.5654666666666667,0.243
167,0.258,0.127,0.01695,0.5654666666666667,0.14279999999999998
168,0.258,0.127,0.01695,0.47775,0.744
169,0.258,0.127,0.01695,0.47775,0.6438
170,0.258,0.127,0.01695,0.47775,0.5436
171,0.258,0.127,0.01695,0.47775,0.4434
172,0.258,0.127,0.01695,0.47775,0.3432
173,0.258,0.127,0.01695,0.47775,0.243
174,0.258,0.127,0.01695,0.47775,0.14279999999999998
175,0.258,0.127,0.01695,0.39003333333333334,0.744
176,0.258,0.127,0.01695,0.39003333333333334,0.6438
177,0.258,0.127,0.01695,0.39003333333333334,0.5436
178,0.258,0.127,0.01695,0.39003333333333334,0.4434
179,0.258,0.127,0.01695,0.39003333333333334,0.3432
180,0.258,0.127,0.01695,0.39003333333333334,0.243
181,0.258,0.127,0.01695,0.39003333333333334,0.14279999999999998
182,0.258,0.127,0.01695,0.3023166666666667,0.744
183,0.258,0.127,0.01695,0.3023166666666667,0.6438
184,0.258,0.127,0.01695,0.3023166666666667,0.5436
185,0.258,0.127,0.01695,0.3023166666666667,0.4434
186,0.258,0.127,0.01695,0.3023166666666667,0.3432
187,0.258,0.127,0.01695,0.3023166666666667,0.243
188,0.258,0.127,0.01695,0.3023166666666667,0.14279999999999998
189,0.258,0.127,0.01695,0.21459999999999999,0.744
190,0.258,0.127,0.01695,0.21459999999999999,0.6438
191,0.258,0.127,0.01695,0.21459999999999999,0.5436
192,0.258,0.127,0.01695,0.21459999999999999,0.4434
193,0.258,0.127,0.01695,0.21459999999999999,0.3432
194,0.258,0.127,0.01695,0.21459999999999999,0.243
195,0.258,0.127,0.01695,0.21459999999999999,0.14279999999999998
196,0.258,0.127,0.0046,0.7409,0.744
197,0.258,0.127,0.0046,0.7409,0.6438
198,0.258,0.127,0.0046,0.7409,0.5436
199,0.258,0.127,0.0046,0.7409,0.4434
200,0.258,0.127,0.0046,0.7409,0.3432
201,0.258,0.127,0.0046,0.7409,0.243
202,0.258,0.127,0.0046,0.7409,0.14279999999999998
203,0.258,0.127,0.0046,0.6531833333333333,0.744
204,0.258,0.127,0.0046,0.6531833333333333,0.6438
205,0.258,0.127,0.0046,0.6531833333333333,0.5436
206,0.258,0.127,0.0046,0.6531833333333333,0.4434
207,0.258,0.127,0.0046,0.6531833333333333,0.3432
208,0.258,0.127,0.0046,0.6531833333333333,0.243
209,0.258,0.127,0.0046,0.6531833333333333,0.14279999999999998
210,0.258,0.127,0.0046,0.5654666666666667,0.744
211,0.258,0.127,0.0046,0.5654666666666667,0.6438
212,0.258,0.127,0.0046,0.5654666666666667,0.5436
213,0.258,0.127,0.0046,0.5654666666666667,0.4434
214,0.258,0.127,0.0046,0.5654666666666667,0.3432
215,0.258,0.127,0.0046,0.5654666666666667,0.243
216,0.258,0.127,0.0046,0.5654666666666667,0.14279999999999998
217,0.258,0.127,0.0046,0.47775,0.744
218,0.258,0.127,0.0046,0.47775,0.6438
219,0.258,0.127,0.0046,0.47775,0.5436
220,0.258,0.127,0.0046,0.47775,0.4434
221,0.258,0.127,0.0046,0.47775,0.3432
222,0.258,0.127,0.0046,0.47775,0.243
223,0.258,0.127,0.0046,0.47775,0.14279999999999998
224,0.258,0.127,0.0046,0.39003333333333334,0.744
225,0.258,0.127,0.0046,0.39003333333333334,0.6438
226,0.258,0.127,0.0046,0.39003333333333334,0.5436
227,0.258,0.127,0.0046,0.39003333333333334,0.4434
228,0.258,0.127,0.0046,0.39003333333333334,0.3432
229,0.258,0.127,0.0046,0.39003333333333334,0.243
230,0.258,0.127,0.0046,0.39003333333333334,0.14279999999999998
231,0.258,0.127,0.0046,0.3023166666666667,0.744
232,0.258,0.127,0.0046,0.3023166666666667,0.6438
233,0.258,0.127,0.0046,0.3023166666666667,0.5436
234,0.258,0.127,0.0046,0.3023166666666667,0.4434
235,0.258,0.127,0.0046,0.3023166666666667,0.3432
236,0.258,0.127,0.0046,0.3023166666666667,0.243
237,0.258,0.127,0.0046,0.3023166666666667,0.14279999999999998
238,0.258,0.127,0.0046,0.21459999999999999,0.744
239,0.258,0.127,0.0046,0.21459999999999999,0.6438
240,0.258,0.127,0.0046,0.21459999999999999,0.5436
241,0.258,0.127,0.0046,0.21459999999999999,0.4434
242,0.258,0.127,0.0046,0.21459999999999999,0.3432
243,0.258,0.127,0.0046,0.21459999999999999,0.243
244,0.258,0.127,0.0046,0.21459999999999999,0.14279999999999998
245,0.258,0.06745000000000001,0.054000000000000006,0.7409,0.744
246,0.258,0.06745000000000001,0.054000000000000006,0.7409,0.6438
247,0.258,0.06745000000000001,0.054000000000000006,0.7409,0.5436
248,0.258,0.06745000000000001,0.054000000000000006,0.7409,0.4434
249,0.258,0.06745000000000001,0.054000000000000006,0.7409,0.3432
250,0.258,0.06745000000000001,0.054000000000000006,0.7409,0.243
251,0.258,0.06745000000000001,0.054000000000000006,0.7409,0.14279999999999998
252,0.258,0.06745000000000001,0.054000000000000006,0.6531833333333333,0.744
253,0.258,0.06745000000000001,0.054000000000000006,0.6531833333333333,0.6438
254,0.258,0.06745000000000001,0.054000000000000006,0.6531833333333333,0.5436
255,0.258,0.06745000000000001,0.054000000000000006,0.6531833333333333,0.4434
256,0.258,0.06745000000000001,0.054000000000000006,0.6531833333333333,0.3432
257,0.258,0.06745000000000001,0.054000000000000006,0.6531833333333333,0.243
258,0.258,0.06745000000000001,0.054000000000000006,0.6531833333333333,0.14279999999999998
259,0.258,0.06745000000000001,0.054000000000000006,0.5654666666666667,0.744
260,0.258,0.06745000000000001,0.054000000000000006,0.5654666666666667,0.6438
261,0.258,0.06745000000000001,0.054000000000000006,0.5654666666666667,0.5436
262,0.258,0.06745000000000001,0.054000000000000006,0.5654666666666667,0.4434
263,0.258,0.06745000000000001,0.054000000000000006,0.5654666666666667,0.3432
264,0.258,0.06745000000000001,0.054000000000000006,0.5654666666666667,0.243
265,0.258,0.06745000000000001,0.054000000000000006,0.5654666666666667,0.14279999999999998
266,0.258,0.06745000000000001,0.054000000000000006,0.47775,0.744
267,0.258,0.06745000000000001,0.054000000000000006,0.47775,0.6438
268,0.258,0.06745000000000001,0.054000000000000006,0.47775,0.5436
269,0.258,0.06745000000000001,0.054000000000000006,0.47775,0.4434
270,0.258,0.06745000000000001,0.054000000000000006,0.47775,0.3432
271,0.258,0.06745000000000001,0.054000000000000006,0.47775,0.243
272,0.258,0.06745000000000001,0.054000000000000006,0.47775,0.14279999999999998
273,0.258,0.06745000000000001,0.054000000000000006,0.39003333333333334,0.744
274,0.258,0.06745000000000001,0.054000000000000006,0.39003333333333334,0.6438
275,0.258,0.06745000000000001,0.054000000000000006,0.39003333333333334,0.5436
276,0.258,0.06745000000000001,0.054000000000000006,0.39003333333333334,0.4434
277,0.258,0.06745000000000001,0.054000000000000006,0.39003333333333334,0.3432
278,0.258,0.06745000000000001,0.054000000000000006,0.39003333333333334,0.243
279,0.258,0.06745000000000001,0.054000000000000006,0.39003333333333334,0.14279999999999998
280,0.258,0.06745000000000001,0.054000000000000006,0.3023166666666667,0.744
281,0.258,0.06745000000000001,0.054000000000000006,0.3023166666666667,0.6438
282,0.258,0.06745000000000001,0.054000000000000006,0.3023166666666667,0.5436
283,0.258,0.06745000000000001,0.054000000000000006,0.3023166666666667,0.4434
284,0.258,0.06745000000000001,0.054000000000000006,0.3023166666666667,0.3432
285,0.258,0.06745000000000001,0.054000000000000006,0.3023166666666667,0.243
286,0.258,0.06745000000000001,0.054000000000000006,0.3023166666666667,0.14279999999999998
287,0.258,0.06745000000000001,0.054000000000000006,0.21459999999999999,0.744
288,0.258,0.06745000000000001,0.054000000000000006,0.21459999999999999,0.6438
289,0.258,0.06745000000000001,0.054000000000000006,0.21459999999999999,0.5436
290,0.258,0.06745000000000001,0.054000000000000006,0.21459999999999999,0.4434
291,0.258,0.06745000000000001,0.054000000000000006,0.21459999999999999,0.3432
292,0.258,0.06745000000000001,0.054000000000000006,0.21459999999999999,0.243
293,0.258,0.06745000000000001,0.054000000000000006,0.21459999999999999,0.14279999999999998
294,0.258,0.06745000000000001,0.041650000000000006,0.7409,0.744
295,0.258,0.06745000000000001,0.041650000000000006,0.7409,0.6438
296,0.258,0.06745000000000001,0.041650000000000006,0.7409,0.5436
297,0.258,0.06745000000000001,0.041650000000000006,0.7409,0.4434
298,0.258,0.06745000000000001,0.041650000000000006,0.7409,0.3432
299,0.258,0.06745000000000001,0.041650000000000006,0.7409,0.243
300,0.258,0.06745000000000001,0.041650000000000006,0.7409,0.14279999999999998
301,0.258,0.06745000000000001,0.041650000000000006,0.6531833333333333,0.744
302,0.258,0.06745000000000001,0.041650000000000006,0.6531833333333333,0.6438
303,0.258,0.06745000000000001,0.041650000000000006,0.6531833333333333,0.5436
304,0.258,0.06745000000000001,0.041650000000000006,0.6531833333333333,0.4434
305,0.258,0.06745000000000001,0.041650000000000006,0.6531833333333333,0.3432
306,0.258,0.06745000000000001,0.041650000000000006,0.6531833333333333,0.243
307,0.258,0.06745000000000001,0.041650000000000006,0.6531833333333333,0.14279999999999998
308,0.258,0.06745000000000001,0.041650000000000006,0.5654666666666667,0.744
309,0.258,0.06745000000000001,0.041650000000000006,0.5654666666666667,0.6438
310,0.258,0.06745000000000001,0.041650000000000006,0.5654666666666667,0.5436
311,0.258,0.06745000000000001,0.041650000000000006,0.5654666666666667,0.4434
312,0.258,0.06745000000000001,0.041650000000000006,0.5654666666666667,0.3432
313,0.258,0.06745000000000001,0.041650000000000006,0.5654666666666667,0.243
314,0.258,0.06745000000000001,0.041650000000000006,0.5654666666666667,0.14279999999999998
315,0.258,0.06745000000000001,0.041650000000000006,0.47775,0.744
316,0.258,0.06745000000000001,0.041650000000000006,0.47775,0.6438
317,0.258,0.06745000000000001,0.041650000000000006,0.47775,0.5436
318,0.258,0.06745000000000001,0.041650000000000006,0.47775,0.4434
319,0.258,0.06745000000000001,0.041650000000000006,0.47775,0.3432
320,0.258,0.06745000000000001,0.041650000000000006,0.47775,0.243
321,0.258,0.06745000000000001,0.041650000000000006,0.47775,0.14279999999999998
322,0.258,0.06745000000000001,0.041650000000000006,0.39003333333333334,0.744
323,0.258,0.06745000000000001,0.041650000000000006,0.39003333333333334,0.6438
324,0.258,0.06745000000000001,0.041650000000000006,0.39003333333333334,0.5436
325,0.258,0.06745000000000001,0.041650000000000006,0.39003333333333334,0.4434
326,0.258,0.06745000000000001,0.041650000000000006,0.39003333333333334,0.3432
327,0.258,0.06745000000000001,0.041650000000000006,0.39003333333333334,0.243
328,0.258,0.06745000000000001,0.041650000000000006,0.39003333333333334,0.14279999999999998
329,0.258,0.06745000000000001,0.041650000000000006,0.3023166666666667,0.744
330,0.258,0.06745000000000001,0.041650000000000006,0.3023166666666667,0.6438
331,0.258,0.06745000000000001,0.041650000000000006,0.3023166666666667,0.5436
332,0.258,0.06745000000000001,0.041650000000000006,0.3023166666666667,0.4434
333,0.258,0.06745000000000001,0.041650000000000006,0.3023166666666667,0.3432
334,0.258,0.06745000000000001,0.041650000000000006,0.3023166666666667,0.243
335,0.258,0.06745000000000001,0.041650000000000006,0.3023166666666667,0.14279999999999998
336,0.258,0.06745000000000001,0.041650000000000006,0.21459999999999999,0.744
337,0.258,0.06745000000000001,0.041650000000000006,0.21459999999999999,0.6438
338,0.258,0.06745000000000001,0.041650000000000006,0.21459999999999999,0.5436
339,0.258,0.06745000000000001,0.041650000000000006,0.21459999999999999,0.4434
340,0.258,0.06745000000000001,0.041650000000000006,0.21459999999999999,0.3432
341,0.258,0.06745000000000001,0.041650000000000006,0.21459999999999999,0.243
342,0.258,0.06745000000000001,0.041650000000000006,0.21459999999999999,0.14279999999999998
343,0.258,0.06745000000000001,0.029300000000000003,0.7409,0.744
344,0.258,0.06745000000000001,0.029300000000000003,0.7409,0.6438
345,0.258,0.06745000000000001,0.029300000000000003,0.7409,0.5436
346,0.258,0.06745000000000001,0.029300000000000003,0.7409,0.4434
347,0.258,0.06745000000000001,0.029300000000000003,0.7409,0.3432
348,0.258,0.06745000000000001,0.029300000000000003,0.7409,0.243
349,0.258,0.06745000000000001,0.029300000000000003,0.7409,0.14279999999999998
350,0.258,0.06745000000000001,0.029300000000000003,0.6531833333333333,0.744
351,0.258,0.06745000000000001,0.029300000000000003,0.6531833333333333,0.6438
352,0.258,0.06745000000000001,0.029300000000000003,0.6531833333333333,0.5436
353,0.258,0.06745000000000001,0.029300000000000003,0.6531833333333333,0.4434
354,0.258,0.06745000000000001,0.029300000000000003,0.6531833333333333,0.3432
355,0.258,0.06745000000000001,0.029300000000000003,0.6531833333333333,0.243
356,0.258,0.06745000000000001,0.029300000000000003,0.6531833333333333,0.14279999999999998
357,0.258,0.06745000000000001,0.029300000000000003,0.5654666666666667,0.744
358,0.258,0.06745000000000001,0.029300000000000003,0.5654666666666667,0.6438
359,0.258,0.06745000000000001,0.029300000000000003,0.5654666666666667,0.5436
360,0.258,0.06745000000000001,0.029300000000000003,0.5654666666666667,0.4434
361,0.258,0.06745000000000001,0.029300000000000003,0.5654666666666667,0.3432
362,0.258,0.06745000000000001,0.029300000000000003,0.5654666666666667,0.243
363,0.258,0.06745000000000001,0.029300000000000003,0.5654666666666667,0.14279999999999998
364,0.258,0.06745000000000001,0.029300000000000003,0.47775,0.744
365,0.258,0.06745000000000001,0.029300000000000003,0.47775,0.6438
366,0.258,0.06745000000000001,0.029300000000000003,0.47775,0.5436
367,0.258,0.06745000000000001,0.029300000000000003,0.47775,0.4434
368,0.258,0.06745000000000001,0.029300000000000003,0.47775,0.3432
369,0.258,0.06745000000000001,0.029300000000000003,0.47775,0.243
370,0.258,0.06745000000000001,0.029300000000000003,0.47775,0.14279999999999998
371,0.258,0.06745000000000001,0.029300000000000003,0.39003333333333334,0.744
372,0.258,0.06745000000000001,0.029300000000000003,0.39003333333333334,0.6438
373,0.258,0.06745000000000001,0.029300000000000003,0.39003333333333334,0.5436
374,0.258,0.06745000000000001,0.029300000000000003,0.39003333333333334,0.4434
375,0.258,0.06745000000000001,0.029300000000000003,0.39003333333333334,0.3432
376,0.258,0.06745000000000001,0.029300000000000003,0.39003333333333334,0.243
377,0.258,0.06745000000000001,0.029300000000000003,0.39003333333333334,0.14279999999999998
378,0.258,0.06745000000000001,0.029300000000000003,0.3023166666666667,0.744
379,0.258,0.06745000000000001,0.029300000000000003,0.3023166666666667,0.6438
380,0.258,0.06745000000000001,0.029300000000000003,0.3023166666666667,0.5436
381,0.258,0.06745000000000001,0.029300000000000003,0.3023166666666667,0.4434
382,0.258,0.06745000000000001,0.029300000000000003,0.3023166666666667,0.3432
383,0.258,0.06745000000000001,0.029300000000000003,0.3023166666666667,0.243
384,0.258,0.06745000000000001,0.029300000000000003,0.3023166666666667,0.14279999999999998
385,0.258,0.06745000000000001,0.029300000000000003,0.21459999999999999,0.744
386,0.258,0.06745000000000001,0.029300000000000003,0.21459999999999999,0.6438
387,0.258,0.06745000000000001,0.029300000000000003,0.21459999999999999,0.5436
388,0.258,0.06745000000000001,0.029300000000000003,0.21459999999999999,0.4434
389,0.258,0.06745000000000001,0.029300000000000003,0.21459999999999999,0.3432
390,0.258,0.06745000000000001,0.029300000000000003,0.21459999999999999,0.243
391,0.258,0.06745000000000001,0.029300000000000003,0.21459999999999999,0.14279999999999998
392,0.258,0.06745000000000001,0.01695,0.7409,0.744
393,0.258,0.06745000000000001,0.01695,0.7409,0.6438
394,0.258,0.06745000000000001,0.01695,0.7409,0.5436
395,0.258,0.06745000000000001,0.01695,0.7409,0.4434
396,0.258,0.06745000000000001,0.01695,0.7409,0.3432
397,0.258,0.06745000000000001,0.01695,0.7409,0.243
398,0.258,0.06745000000000001,0.01695,0.7409,0.14279999999999998
399,0.258,0.06745000000000001,0.01695,0.6531833333333333,0.744
400,0.258,0.06745000000000001,0.01695,0.6531833333333333,0.6438
401,0.258,0.06745000000000001,0.01695,0.6531833333333333,0.5436
402,0.258,0.06745000000000001,0.01695,0.6531833333333333,0.4434
403,0.258,0.06745000000000001,0.01695,0.6531833333333333,0.3432
404,0.258,0.06745000000000001,0.01695,0.6531833333333333,0.243
405,0.258,0.06745000000000001,0.01695,0.6531833333333333,0.14279999999999998
406,0.258,0.06745000000000001,0.01695,0.5654666666666667,0.744
407,0.258,0.06745000000000001,0.01695,0.5654666666666667,0.6438
408,0.258,0.06745000000000001,0.01695,0.5654666666666667,0.5436
409,0.258,0.06745000000000001,0.01695,0.5654666666666667,0.4434
410,0.258,0.06745000000000001,0.01695,0.5654666666666667,0.3432
411,0.258,0.06745000000000001,0.01695,0.5654666666666667,0.243
412,0.258,0.06745000000000001,0.01695,0.5654666666666667,0.14279999999999998
413,0.258,0.06745000000000001,0.01695,0.47775,0.744
414,0.258,0.06745000000000001,0.01695,0.47775,0.6438
415,0.258,0.06745000000000001,0.01695,0.47775,0.5436
416,0.258,0.06745000000000001,0.01695,0.47775,0.4434
417,0.258,0.06745000000000001,0.01695,0.47775,0.3432
418,0.258,0.06745000000000001,0.01695,0.47775,0.243
419,0.258,0.06745000000000001,0.01695,0.47775,0.14279999999999998
420,0.258,0.06745000000000001,0.01695,0.39003333333333334,0.744
421,0.258,0.06745000000000001,0.01695,0.39003333333333334,0.6438
422,0.258,0.06745000000000001,0.01695,0.39003333333333334,0.5436
