SO2,700_nm,710_nm,717_nm,725_nm,732_nm,740_nm,743_nm,748_nm,751_nm,753_nm,758_nm,763_nm,768_nm,780_nm,792_nm,798_nm,805_nm,815_nm,830_nm,850_nm
0.4,0.587591511787416,0.5172857529487163,0.47705424127978835,0.43455563312330836,0.40441752541166665,0.41776011487075093,0.4419958340067568,0.4932100127013318,0.5363247212200315,0.5607174961608662,0.5744175884752045,0.5577497284548644,0.5278303048713292,0.45781139744970395,0.40469718307658287,0.3903129860971558,0.38234405880945743,0.38209676354427147,0.39676530752633155,0.4128044875164637
0.41,0.5801786909030318,0.5112416909305737,0.47186071706832894,0.43033476035473717,0.4009506538260282,0.414458292691357,0.43845716994592454,0.48911691660956286,0.5316999615357929,0.5558119557360632,0.5695554549033638,0.5534112411625467,0.5242568161954381,0.4560090123022257,0.4042232763279161,0.390433409158887,0.38286222307522744,0.3829770100659717,0.398147315619141,0.41460866270902635
0.42,0.5727658700186474,0.5051976289124311,0.4666671928568693,0.426113887586166,0.3974837822403896,0.41115647051196297,0.4349185058850922,0.4850238205177938,0.5270752018515543,0.5509064153112602,0.5646933213315231,0.5490727538702289,0.5206833275195468,0.45420662715474736,0.40374936957924923,0.39055383222061824,0.38338038734099744,0.38385725658767195,0.3995293237119505,0.4164128379015891
0.43,0.565353049134263,0.49915356689428847,0.4614736686454097,0.42189301481759467,0.39401691065475103,0.4078546483325689,0.4313798418242598,0.4809307244260248,0.5224504421673156,0.5460008748864572,0.5598311877596822,0.5447342665779111,0.5171098388436557,0.45240424200726903,0.4032754628305824,0.39067425528234945,0.38389855160676734,0.38473750310937216,0.40091133180476,0.41821701309415193
0.44,0.5579402282498787,0.49310950487614597,0.45628014443395015,0.41767214204902336,0.39055003906911245,0.40455282615317484,0.42784117776342756,0.47683762833425575,0.517825682483077,0.5410953344616543,0.5549690541878414,0.5403957792855933,0.5135363501677646,0.45060185685979065,0.40280155608191565,0.39079467834408066,0.3844167158725373,0.38561774963107237,0.4022933398975693,0.4200211882867146
0.45,0.5505274073654942,0.48706544285800335,0.4510866202224905,0.4134512692804522,0.38708316748347393,0.40125100397378083,0.4243025137025951,0.4727445322424867,0.5132009227988383,0.5361897940368513,0.5501069206160005,0.5360572919932756,0.5099628614918733,0.4487994717123124,0.40232764933324877,0.3909151014058119,0.3849348801383073,0.3864979961527726,0.40367534799037885,0.42182536347927735
0.46,0.5431145864811098,0.4810213808398608,0.4458930960110309,0.4092303965118809,0.38361629589783536,0.3979491817943869,0.42076384964176283,0.4686514361507177,0.5085761631145996,0.5312842536120483,0.5452447870441597,0.5317188047009578,0.5063893728159821,0.44699708656483406,0.40185374258458195,0.3910355244675431,0.38545304440407724,0.3873782426744728,0.4050573560831883,0.42362953867184017
0.47,0.5357017655967254,0.47497731882171823,0.4406995717995713,0.4050095237433096,0.3801494243121968,0.39464735961499275,0.41722518558093036,0.46455834005894864,0.5039514034303609,0.5263787131872453,0.5403826534723188,0.52738031740864,0.5028158841400909,0.4451947014173556,0.4013798358359152,0.39115594752927435,0.38597120866984713,0.388258489196173,0.40643936417599774,0.42543371386440293
0.48,0.5282889447123411,0.46893325680357567,0.43550604758811173,0.40078865097473837,0.37668255272655815,0.39134553743559874,0.413686521520098,0.4604652439671796,0.4993266437461223,0.5214731727624423,0.535520519900478,0.5230418301163222,0.4992423954641997,0.44339231626987735,0.4009059290872483,0.3912763705910055,0.38648937293561714,0.38913873571787316,0.4078213722688071,0.4272378890569656
0.49,0.5208761238279568,0.4628891947854331,0.43031252337665216,0.3965677782061671,0.37321568114091963,0.38804371525620474,0.41014785745926563,0.4563721478754106,0.49470188406188365,0.5165676323376394,0.5306583863286372,0.5187033428240044,0.4956689067883085,0.441589931122399,0.40043202233858144,0.3913967936527368,0.3870075372013871,0.3900189822395734,0.40920338036161663,0.4290420642495284
0.5,0.5134633029435725,0.45684513276729055,0.4251189991651925,0.39234690543759587,0.36974880955528105,0.3847418930768107,0.4066091933984334,0.45227905178364153,0.49007712437764506,0.5116620919128364,0.5257962527567963,0.5143648555316866,0.49209541811241736,0.43978754597492065,0.3999581155899147,0.39151721671446793,0.38752570146715704,0.39089922876127364,0.41058538845442605,0.43084623944209116
0.51,0.506050482059188,0.450801070749148,0.4199254749537329,0.38812603266902457,0.3662819379696424,0.38144007089741666,0.4030705293376009,0.4481859556918725,0.4854523646934063,0.5067565514880334,0.5209341191849556,0.510026368239369,0.4885219294365261,0.4379851608274423,0.39948420884124786,0.3916376397761992,0.388043865732927,0.39177947528297385,0.4119673965472355,0.4326504146346539
