SO2,700_nm,710_nm,717_nm,725_nm,732_nm,740_nm,743_nm,748_nm,751_nm,753_nm,758_nm,763_nm,768_nm,780_nm,792_nm,798_nm,805_nm,815_nm,830_nm,850_nm
0.4,0.6812655209129461,0.5997515976216999,0.5531063667012039,0.5038326181139807,0.4688898845352657,0.48435955347333437,0.5124589379788485,0.571837695885602,0.6218257637333698,0.6501072419256418,0.6659914069277733,0.6466663518317268,0.6119771650682078,0.5307958231300915,0.469214125306183,0.4525367954749632,0.44329745948922594,0.4430107403411843,0.46001774785661625,0.4786138985698129
0.41,0.6726709459745295,0.5927439894847231,0.5470848893545842,0.4989388525852025,0.4648703232765544,0.4805313538450515,0.5083561390677386,0.5670920772284787,0.6164637235197599,0.6444196588244211,0.6603541506125956,0.6416362216377351,0.6078339897918122,0.5287061012199717,0.4686646682062795,0.45267641641610085,0.4438982296524376,0.44403131601851786,0.4616200760801635,0.4807056958945233
0.42,0.6640763710361128,0.5857363813477461,0.5410634120079644,0.4940450870564242,0.4608507620178429,0.47670315421676857,0.5042533401566286,0.5623464585713551,0.6111016833061498,0.6387320757232001,0.6547168942974179,0.6366060914437437,0.6036908145154166,0.526616379309852,0.4681152111063759,0.45281603735723847,0.44449899981564917,0.44505189169585146,0.46322240430371064,0.48279749321923376
0.43,0.6554817960976962,0.5787287732107691,0.5350419346613445,0.48915132152764595,0.45683120075913164,0.4728749545884856,0.5001505412455186,0.5576008399142316,0.6057396430925398,0.6330444926219794,0.6490796379822401,0.631575961249752,0.5995476392390211,0.5245266573997321,0.4675657540064723,0.4529556582983761,0.44509976997886064,0.4460724673731851,0.4648247325272579,0.4848892905439442
0.44,0.6468872211592794,0.5717211650737924,0.5290204573147247,0.48425755599886766,0.45281163950042025,0.46904675496020265,0.49604774233440874,0.5528552212571081,0.6003776028789297,0.6273569095207585,0.6434423816670624,0.6265458310557603,0.5954044639626255,0.5224369354896123,0.46701629690656876,0.45309527923951376,0.44570054014207217,0.44709304305051867,0.46642706075080503,0.4869810878686546
0.45,0.6382926462208628,0.5647135569368155,0.522998979968105,0.47936379047008937,0.4487920782417088,0.4652185553319198,0.4919449434232987,0.5481096025999845,0.5950155626653197,0.6216693264195376,0.6378051253518846,0.6215157008617688,0.59126128868623,0.5203472135794927,0.46646683980666526,0.4532349001806515,0.44630131030528375,0.4481136187278522,0.4680293889743522,0.48907288519336506
0.46,0.6296980712824461,0.5577059487998386,0.5169775026214851,0.47447002494131113,0.44477251698299747,0.4613903557036369,0.48784214451218866,0.543363983942861,0.5896535224517097,0.6159817433183168,0.6321678690367069,0.6164855706677771,0.5871181134098342,0.5182574916693727,0.4659173827067617,0.45337452112178905,0.4469020804684953,0.44913419440518587,0.4696317171978994,0.4911646825180755
0.47,0.6211034963440294,0.5506983406628617,0.5109560252748653,0.46957625941253284,0.4407529557242861,0.4575621560753539,0.4837393456010786,0.5386183652857375,0.5842914822380996,0.6102941602170959,0.6265306127215291,0.6114554404737855,0.5829749381334387,0.5161677697592528,0.4653679256068581,0.45351414206292673,0.44750285063170675,0.4501547700825194,0.4712340454214466,0.493256479842786
0.48,0.6125089214056127,0.5436907325258848,0.5049345479282454,0.4646824938837546,0.43673339446557463,0.453733956447071,0.47963654668996863,0.533872746628614,0.5789294420244896,0.6046065771158751,0.6208933564063512,0.6064253102797938,0.5788317628570431,0.5140780478491331,0.46481846850695446,0.45365376300406435,0.44810362079491833,0.45117534575985296,0.4728363736449938,0.4953482771674963
0.49,0.6039143464671961,0.5366831243889079,0.49891307058162565,0.45978872835497636,0.4327138332068633,0.4499057568187881,0.4755337477788587,0.5291271279714905,0.5735674018108796,0.5989189940146543,0.6152561000911735,0.6013951800858022,0.5746885875806474,0.5119883259390133,0.4642690114070509,0.453793383945202,0.4487043909581299,0.4521959214371865,0.474438701868541,0.49744007449220673
